#AdjRefG: Iteration 14 number of channels 4
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   7.562918E+01    5.166424E+01    1.057044E+02    4.149046E+01  -3.055609E+01   -8.381332E+00    3.404170E+01    2.648806E+01    7.141049E+01    3.387446E+01   -1.515910E+01   -1.119311E+01    3.873705E+00    1.429289E+01    5.136926E+01   -1.643605E+00    3.090108E+01    1.187822E+01    3.545254E+01    2.783912E+01 
   6.158886E+01    5.182554E+01    1.372638E+02    4.609242E+01  -3.177994E+01   -1.075825E+01    4.288939E+01    3.707891E+01    6.182341E+01    2.914383E+01   -1.299568E+01   -1.420677E+01   -4.102125E+00    2.528869E+01    5.373444E+01   -3.022095E+00    3.564751E+01    8.151277E+00    5.363566E+01    2.624238E+01 
   4.598981E+01    5.090986E+01    1.587486E+02    4.081363E+01  -3.250114E+01   -9.866722E+00    4.587243E+01    4.401263E+01    4.969561E+01    2.009985E+01   -1.166389E+01   -1.609871E+01   -1.205838E+01    3.674478E+01    5.478038E+01   -1.035588E+01    4.085371E+01    3.931956E+00    6.975964E+01    2.325559E+01 
   3.470239E+01    4.908115E+01    1.715410E+02    2.497203E+01  -3.165493E+01   -4.862399E+00    4.398394E+01    4.598240E+01    3.685413E+01    7.769299E+00   -1.046017E+01   -1.694765E+01   -1.696719E+01    4.678415E+01    5.472835E+01   -2.314191E+01    4.647038E+01   -6.098973E-01    8.328884E+01    1.907918E+01 
   3.139125E+01    4.521347E+01    1.778313E+02   -2.658189E-01  -2.852268E+01    3.752152E+00    3.873975E+01    4.268345E+01    2.497650E+01   -6.550151E+00   -9.099021E+00   -1.703924E+01   -1.688807E+01    5.341887E+01    5.447651E+01   -3.941629E+01    5.182550E+01   -5.407407E+00    9.371408E+01    1.350626E+01 
   3.661393E+01    3.781962E+01    1.798502E+02   -3.178421E+01  -2.302133E+01    1.421254E+01    3.175843E+01    3.499903E+01    1.521814E+01   -2.140352E+01   -7.712213E+00   -1.666460E+01   -1.147323E+01    5.516587E+01    5.535882E+01   -5.616574E+01    5.589035E+01   -1.015526E+01    1.004452E+02    6.047104E+00 
   4.804120E+01    2.614815E+01    1.791909E+02   -6.493593E+01  -1.577234E+01    2.395396E+01    2.437596E+01    2.481977E+01    7.990457E+00   -3.528945E+01   -6.627179E+00   -1.599546E+01   -1.922138E+00    5.157736E+01    5.866209E+01   -6.998010E+01    5.774523E+01   -1.409373E+01    1.027800E+02   -3.780143E+00 
   6.166211E+01    1.098640E+01    1.763766E+02   -9.443223E+01  -7.905765E+00    3.032133E+01    1.739447E+01    1.455263E+01    2.975234E+00   -4.678313E+01   -6.079611E+00   -1.509123E+01    9.560667E+00    4.348910E+01    6.508211E+01   -7.779451E+01    5.703197E+01   -1.604089E+01    9.997966E+01   -1.609912E+01 
   7.347528E+01   -5.168032E+00    1.707670E+02   -1.154921E+02  -6.673547E-01    3.132870E+01    1.102945E+01    6.487679E+00   -6.171410E-01   -5.468287E+01   -6.032328E+00   -1.401618E+01    2.058663E+01    3.287245E+01    7.432821E+01   -7.754731E+01    5.417315E+01   -1.468631E+01    9.144166E+01   -3.041624E+01 
   8.100493E+01   -1.865363E+01    1.608213E+02   -1.249322E+02   5.015591E+00    2.625520E+01    5.061999E+00    2.235627E+00   -3.628513E+00   -5.817308E+01   -6.203173E+00   -1.298253E+01    2.938611E+01    2.230868E+01    8.503418E+01   -6.859943E+01    5.023174E+01   -9.044419E+00    7.692827E+01   -4.558582E+01 
   8.407342E+01   -2.571483E+01    1.446540E+02   -1.218763E+02   8.832808E+00    1.591046E+01   -8.635885E-01    2.411830E+00   -6.524932E+00   -5.697110E+01   -6.285938E+00   -1.241728E+01    3.532280E+01    1.423803E+01    9.502303E+01   -5.182027E+01    4.644274E+01    1.107785E+00    5.678051E+01   -6.005055E+01 
   8.456905E+01   -2.370220E+01    1.207471E+02   -1.078655E+02   1.113294E+01    2.495186E+00   -6.909774E+00    6.641807E+00   -9.128467E+00   -5.140686E+01   -6.239383E+00   -1.288561E+01    3.896592E+01    1.022298E+01    1.018491E+02   -2.933017E+01    4.359867E+01    1.498650E+01    3.204715E+01   -7.229156E+01 
   8.534414E+01   -1.196389E+01    8.863565E+01   -8.633050E+01   1.269704E+01   -1.090657E+01   -1.281395E+01    1.384337E+01   -1.062903E+01   -4.238697E+01   -6.473616E+00   -1.487573E+01    4.172694E+01    1.046930E+01    1.034487E+02   -3.977462E+00    4.154919E+01    3.086036E+01    4.474539E+00   -8.132068E+01 
   8.871044E+01    7.890621E+00    4.937764E+01   -6.157830E+01   1.434648E+01   -2.106742E+01   -1.785630E+01    2.264900E+01   -9.894929E+00   -3.122256E+01   -7.803018E+00   -1.852507E+01    4.521476E+01    1.376828E+01    9.869991E+01    2.130525E+01    3.904412E+01    4.641232E+01   -2.366296E+01   -8.700748E+01 
   9.514289E+01    3.244025E+01    5.660927E+00   -3.759416E+01   1.655653E+01   -2.539207E+01   -2.105739E+01    3.180285E+01   -5.982299E+00   -1.934639E+01   -1.114277E+01   -2.341125E+01    5.054839E+01    1.788454E+01    8.773339E+01    4.409662E+01    3.402027E+01    5.929418E+01   -4.987231E+01   -9.008237E+01 
   1.027119E+02    5.744759E+01   -3.851512E+01   -1.700820E+01   1.924000E+01   -2.252499E+01   -2.154533E+01    4.040471E+01    1.346642E+00   -7.990960E+00   -1.705227E+01   -2.852075E+01    5.786618E+01    2.026670E+01    7.191832E+01    6.288799E+01    2.425906E+01    6.769683E+01   -7.183584E+01   -9.178016E+01 
   1.074808E+02    7.905152E+01   -7.853265E+01   -5.225977E-01   2.178698E+01   -1.263515E+01   -1.895802E+01    4.795581E+01    1.130854E+01    2.075317E+00   -2.531498E+01   -3.244675E+01    6.619093E+01    1.885319E+01    5.355057E+01    7.720903E+01    8.194380E+00    7.075816E+01   -8.781021E+01   -9.324068E+01 
   1.047434E+02    9.476416E+01   -1.100654E+02    1.305070E+01   2.333369E+01    2.686742E+00   -1.371841E+01    5.424927E+01    2.213919E+01    1.066684E+01   -3.474971E+01   -3.377795E+01    7.368314E+01    1.271857E+01    3.534592E+01    8.747889E+01   -1.441262E+01    6.869200E+01   -9.694324E+01   -9.489951E+01 
   9.066755E+01    1.039739E+02   -1.299769E+02    2.617732E+01   2.313680E+01    2.087688E+01   -7.055832E+00    5.920408E+01    3.151586E+01    1.811419E+01   -4.336837E+01   -3.155911E+01    7.818375E+01    2.363412E+00    1.987887E+01    9.466182E+01   -4.216886E+01    6.261947E+01   -9.943157E+01   -9.612947E+01 
   6.376938E+01    1.078464E+02   -1.369677E+02    4.161959E+01   2.089061E+01    3.905713E+01   -7.345386E-01    6.274554E+01    3.724229E+01    2.503798E+01   -4.886206E+01   -2.566466E+01    7.785641E+01   -1.042955E+01    9.099645E+00    9.985305E+01   -7.221994E+01    5.418087E+01   -9.647074E+01   -9.531433E+01 
   2.570310E+01    1.087197E+02   -1.317942E+02    6.139777E+01   1.685904E+01    5.471345E+01    3.440363E+00    6.479093E+01    3.796638E+01    3.204986E+01   -4.926567E+01   -1.694516E+01    7.171415E+01   -2.311197E+01    4.023182E+00    1.039264E+02   -1.008365E+02    4.506837E+01   -8.999203E+01   -9.037438E+01 
  -1.890841E+01    1.092397E+02   -1.169947E+02    8.601153E+01   1.178165E+01    6.620471E+01    4.180969E+00    6.533238E+01    3.367058E+01    3.949475E+01   -4.357574E+01   -7.077821E+00    5.986275E+01   -3.308677E+01    4.631840E+00    1.073390E+02   -1.242234E+02    3.662704E+01   -8.223179E+01   -7.958200E+01 
  -6.355486E+01    1.115257E+02   -9.619956E+01    1.141508E+02   6.612229E+00    7.296953E+01    1.148066E+00    6.455108E+01    2.574196E+01    4.733080E+01   -3.210594E+01    1.849684E+00    4.339449E+01   -3.840362E+01    9.985216E+00    1.101263E+02   -1.393035E+02    2.962896E+01   -7.522691E+01   -6.237631E+01 
  -1.014873E+02    1.165977E+02   -7.321876E+01    1.429681E+02   2.213265E+00    7.539595E+01   -4.896316E+00    6.287637E+01    1.657243E+01    5.518512E+01   -1.645511E+01    7.902889E+00    2.398844E+01   -3.823446E+01    1.849362E+01    1.120534E+02   -1.442615E+02    2.425111E+01   -7.036095E+01   -3.986460E+01 
  -1.274186E+02    1.241768E+02   -5.116767E+01    1.688102E+02  -8.665840E-01    7.442632E+01   -1.227318E+01    6.092682E+01    8.808087E+00    6.254865E+01    9.034791E-01    9.842052E+00    3.374439E+00   -3.301209E+01    2.828812E+01    1.128382E+02   -1.387345E+02    2.021396E+01   -6.808608E+01   -1.479688E+01 
  -1.387591E+02    1.328343E+02   -3.187432E+01    1.881687E+02  -2.459574E+00    7.105360E+01   -1.885060E+01    5.932834E+01    4.497969E+00    6.901443E+01    1.727670E+01    7.477351E+00   -1.713621E+01   -2.422417E+01    3.760760E+01    1.123471E+02   -1.236613E+02    1.699048E+01   -6.790802E+01    9.015829E+00 
  -1.360402E+02    1.403785E+02   -1.572478E+01    1.985510E+02  -2.701098E+00    6.589683E+01   -2.263810E+01    5.846866E+01    4.435832E+00    7.444614E+01    3.044199E+01    1.731646E+00   -3.687735E+01   -1.395483E+01    4.512219E+01    1.106826E+02   -1.008976E+02    1.399038E+01   -6.865087E+01    2.766809E+01 
  -1.224437E+02    1.443385E+02   -1.965262E+00    1.990157E+02  -1.886615E+00    5.901095E+01   -2.232526E+01    5.829018E+01    7.925747E+00    7.899696E+01    3.916749E+01   -5.605487E+00   -5.572958E+01   -4.327475E+00    5.012479E+01    1.081319E+02   -7.275323E+01    1.065810E+01   -6.893229E+01    3.819909E+01 
  -1.026408E+02    1.424347E+02    1.066361E+01    1.902354E+02  -3.643070E-01    4.999818E+01   -1.760708E+01    5.822321E+01    1.305436E+01    8.296786E+01    4.342475E+01   -1.235705E+01   -7.374243E+01    2.988778E+00    5.255146E+01    1.050059E+02   -4.158840E+01    6.479872E+00   -6.770552E+01    3.936333E+01 
  -8.135104E+01    1.329782E+02    2.318856E+01    1.741142E+02   1.470663E+00    3.837439E+01   -9.217744E+00    5.731603E+01    1.737294E+01    8.657039E+01    4.426190E+01   -1.653080E+01   -9.064096E+01    7.085799E+00    5.283508E+01    1.014429E+02   -9.553682E+00    9.476142E-01   -6.469068E+01    3.188608E+01 
  -6.209568E+01    1.151859E+02    3.582000E+01    1.531280E+02   3.086778E+00    2.404412E+01    1.309583E+00    5.454351E+01    1.874642E+01    8.970620E+01    4.340696E+01   -1.682333E+01   -1.054408E+02    7.882170E+00    5.164504E+01    9.727157E+01    2.151191E+01   -6.446600E+00   -6.054158E+01    1.813623E+01 
  -4.653045E+01    8.940714E+01    4.772630E+01    1.296305E+02   3.709202E+00    7.688882E+00    1.206054E+01    4.920011E+01    1.606830E+01    9.187431E+01    4.273637E+01   -1.292244E+01   -1.163716E+02    5.968323E+00    4.960284E+01    9.200587E+01    5.006369E+01   -1.612437E+01   -5.667345E+01    1.346951E+00 
